Capacity data calculated from MERRA-2 by Lei Duan,,,,
,,,,
Lines above 'BEGIN_DATA' in the first column are for comment only.,,,,
,,,,
BEGIN_DATA,,,,
year,month,day,hour,wind
2018,12,7,21,0.085875788
2018,12,7,22,0.093842723
2018,12,7,23,0.119602639
2018,12,7,24,0.172749779
2018,12,8,1,0.229112422
2018,12,8,2,0.269226024
2018,12,8,3,0.302179328
2018,12,8,4,0.317143909
2018,12,8,5,0.320754887
2018,12,8,6,0.320670912
2018,12,8,7,0.317192985
2018,12,8,8,0.315099479
2018,12,8,9,0.322376777
2018,12,8,10,0.329606491
2018,12,8,11,0.325992486
2018,12,8,12,0.317212693
2018,12,8,13,0.307906288
2018,12,8,14,0.300442576
2018,12,8,15,0.299141328
2018,12,8,16,0.253338288
2018,12,8,17,0.190228737
2018,12,8,18,0.18424269
2018,12,8,19,0.209547729
2018,12,8,20,0.231010397
2018,12,8,21,0.243319007
2018,12,8,22,0.234370309
2018,12,8,23,0.286518002
2018,12,8,24,0.360836122
2018,12,9,1,0.394015591
2018,12,9,2,0.398111586
2018,12,9,3,0.390567825
2018,12,9,4,0.380697067
2018,12,9,5,0.372580673
2018,12,9,6,0.365465188
2018,12,9,7,0.353364491
2018,12,9,8,0.339151901
2018,12,9,9,0.330173094
2018,12,9,10,0.326210089
2018,12,9,11,0.329280573
2018,12,9,12,0.34007877
2018,12,9,13,0.353055223
2018,12,9,14,0.362500603
2018,12,9,15,0.335287095
2018,12,9,16,0.233661898
2018,12,9,17,0.144069137
2018,12,9,18,0.125970545
2018,12,9,19,0.144499934
2018,12,9,20,0.154943829
2018,12,9,21,0.154279835
2018,12,9,22,0.150285598
2018,12,9,23,0.195559133
2018,12,9,24,0.251394447
2018,12,10,1,0.290137185
2018,12,10,2,0.307534111
2018,12,10,3,0.31735863
2018,12,10,4,0.329573835
2018,12,10,5,0.349739846
2018,12,10,6,0.377542652
2018,12,10,7,0.401002145
2018,12,10,8,0.414940049
2018,12,10,9,0.423927321
2018,12,10,10,0.433359379
2018,12,10,11,0.437820105
2018,12,10,12,0.436917942
2018,12,10,13,0.434661224
2018,12,10,14,0.436778021
2018,12,10,15,0.405518287
2018,12,10,16,0.299546017
2018,12,10,17,0.193932261
2018,12,10,18,0.150695281
2018,12,10,19,0.152842528
2018,12,10,20,0.16909928
2018,12,10,21,0.184141994
2018,12,10,22,0.220519775
2018,12,10,23,0.317832113
2018,12,10,24,0.417731381
2018,12,11,1,0.48465045
2018,12,11,2,0.534274368
2018,12,11,3,0.581537661
2018,12,11,4,0.620480714
2018,12,11,5,0.647822317
2018,12,11,6,0.664608217
2018,12,11,7,0.667430229
2018,12,11,8,0.656590911
2018,12,11,9,0.633206423
2018,12,11,10,0.60880511
2018,12,11,11,0.59445271
2018,12,11,12,0.580094853
2018,12,11,13,0.566893404
2018,12,11,14,0.55307479
2018,12,11,15,0.477147305
2018,12,11,16,0.382783156
2018,12,11,17,0.308561672
2018,12,11,18,0.339337992
2018,12,11,19,0.408477953
2018,12,11,20,0.447138827
2018,12,11,21,0.462266813
2018,12,11,22,0.496512563
2018,12,11,23,0.566580068
2018,12,11,24,0.623491727
2018,12,12,1,0.639831464
2018,12,12,2,0.632859466
2018,12,12,3,0.620802301
2018,12,12,4,0.598001383
2018,12,12,5,0.558475899
2018,12,12,6,0.532171159
2018,12,12,7,0.533725857
2018,12,12,8,0.548096702
2018,12,12,9,0.562375178
2018,12,12,10,0.559922487
2018,12,12,11,0.554596869
2018,12,12,12,0.544097291
2018,12,12,13,0.532616254
2018,12,12,14,0.520902615
2018,12,12,15,0.485157904
2018,12,12,16,0.372053313
2018,12,12,17,0.298982691
2018,12,12,18,0.310640024
2018,12,12,19,0.344885359
2018,12,12,20,0.373324381
2018,12,12,21,0.398372574
2018,12,12,22,0.444710644
2018,12,12,23,0.558143548
2018,12,12,24,0.68266184
2018,12,13,1,0.7277464
2018,12,13,2,0.740598419
2018,12,13,3,0.742018664
2018,12,13,4,0.734607599
2018,12,13,5,0.717197132
2018,12,13,6,0.701583149
2018,12,13,7,0.687269529
2018,12,13,8,0.678672859
2018,12,13,9,0.666739505
2018,12,13,10,0.65931182
2018,12,13,11,0.665636168
2018,12,13,12,0.679117376
2018,12,13,13,0.697630038
2018,12,13,14,0.713442446
2018,12,13,15,0.713798654
2018,12,13,16,0.65351871
2018,12,13,17,0.593059506
2018,12,13,18,0.606149626
2018,12,13,19,0.634096927
2018,12,13,20,0.649075298
2018,12,13,21,0.649675796
2018,12,13,22,0.679662087
2018,12,13,23,0.757058316
2018,12,13,24,0.80131478
2018,12,14,1,0.833266928
2018,12,14,2,0.849226813
2018,12,14,3,0.855358674
2018,12,14,4,0.843975529
2018,12,14,5,0.823245423
2018,12,14,6,0.798248467
2018,12,14,7,0.776155793
2018,12,14,8,0.762443564
2018,12,14,9,0.757295255
2018,12,14,10,0.768224674
2018,12,14,11,0.778231695
2018,12,14,12,0.775493805
2018,12,14,13,0.764027984
2018,12,14,14,0.752948088
2018,12,14,15,0.70035538
2018,12,14,16,0.516587754
2018,12,14,17,0.389564578
2018,12,14,18,0.342236688
2018,12,14,19,0.327461505
2018,12,14,20,0.321705982
2018,12,14,21,0.326941013
2018,12,14,22,0.387793958
2018,12,14,23,0.464881264
2018,12,14,24,0.52553727
2018,12,15,1,0.55864135
2018,12,15,2,0.577247718
2018,12,15,3,0.582352834
2018,12,15,4,0.5803435
2018,12,15,5,0.580361626
2018,12,15,6,0.588713615
2018,12,15,7,0.597990887
2018,12,15,8,0.601314805
2018,12,15,9,0.598988949
2018,12,15,10,0.60004405
2018,12,15,11,0.603057256
2018,12,15,12,0.611176344
2018,12,15,13,0.622535898
2018,12,15,14,0.630985399
2018,12,15,15,0.601511377
2018,12,15,16,0.46423278
2018,12,15,17,0.368687638
2018,12,15,18,0.365567795
2018,12,15,19,0.415807519
2018,12,15,20,0.464657964
2018,12,15,21,0.507685355
2018,12,15,22,0.566366763
2018,12,15,23,0.63283263
2018,12,15,24,0.671486553
2018,12,16,1,0.699283739
2018,12,16,2,0.717023988
2018,12,16,3,0.723626995
2018,12,16,4,0.719495304
2018,12,16,5,0.701367557
2018,12,16,6,0.681557166
2018,12,16,7,0.665593904
2018,12,16,8,0.650841418
2018,12,16,9,0.627155235
2018,12,16,10,0.613370317
2018,12,16,11,0.608814441
2018,12,16,12,0.60365567
2018,12,16,13,0.590965668
2018,12,16,14,0.568438727
2018,12,16,15,0.483619316
2018,12,16,16,0.283869533
2018,12,16,17,0.174345424
2018,12,16,18,0.163876119
2018,12,16,19,0.173081682
2018,12,16,20,0.177308494
2018,12,16,21,0.172147182
2018,12,16,22,0.204807132
2018,12,16,23,0.269226837
2018,12,16,24,0.3258667
2018,12,17,1,0.372773905
2018,12,17,2,0.407306329
2018,12,17,3,0.426197451
2018,12,17,4,0.431070201
2018,12,17,5,0.434116228
2018,12,17,6,0.435980208
2018,12,17,7,0.434947643
2018,12,17,8,0.429990226
2018,12,17,9,0.424656349
2018,12,17,10,0.423269219
2018,12,17,11,0.420185426
2018,12,17,12,0.412460571
2018,12,17,13,0.402715831
2018,12,17,14,0.393871675
2018,12,17,15,0.372303494
2018,12,17,16,0.257452527
2018,12,17,17,0.164052913
2018,12,17,18,0.132583698
2018,12,17,19,0.156745734
2018,12,17,20,0.180844037
2018,12,17,21,0.198262357
2018,12,17,22,0.282192648
2018,12,17,23,0.436818445
2018,12,17,24,0.525938675
2018,12,18,1,0.573278801
2018,12,18,2,0.603728779
2018,12,18,3,0.62715671
2018,12,18,4,0.65395776
2018,12,18,5,0.679974123
2018,12,18,6,0.696215622
2018,12,18,7,0.696366076
2018,12,18,8,0.678930362
2018,12,18,9,0.646462355
2018,12,18,10,0.59891505
2018,12,18,11,0.549245343
2018,12,18,12,0.513588705
2018,12,18,13,0.499464273
2018,12,18,14,0.505123643
2018,12,18,15,0.462286645
2018,12,18,16,0.31762155
2018,12,18,17,0.216856912
2018,12,18,18,0.217648942
2018,12,18,19,0.238132465
2018,12,18,20,0.241510707
2018,12,18,21,0.25798503
2018,12,18,22,0.334558071
2018,12,18,23,0.423552737
2018,12,18,24,0.509093689
2018,12,19,1,0.577255775
2018,12,19,2,0.622588259
2018,12,19,3,0.647581098
2018,12,19,4,0.657018886
2018,12,19,5,0.648387513
2018,12,19,6,0.64309346
2018,12,19,7,0.635086806
2018,12,19,8,0.620633709
2018,12,19,9,0.606178031
2018,12,19,10,0.595144253
2018,12,19,11,0.591984717
2018,12,19,12,0.59325676
2018,12,19,13,0.600717933
2018,12,19,14,0.607657381
2018,12,19,15,0.587075123
2018,12,19,16,0.512933377
2018,12,19,17,0.462326738
2018,12,19,18,0.512451682
2018,12,19,19,0.561597575
2018,12,19,20,0.589643726
2018,12,19,21,0.622521287
2018,12,19,22,0.694516997
2018,12,19,23,0.776767026
2018,12,19,24,0.842606242
2018,12,20,1,0.865159579
2018,12,20,2,0.875952759
2018,12,20,3,0.885099327
2018,12,20,4,0.886476764
2018,12,20,5,0.878568872
2018,12,20,6,0.865064705
2018,12,20,7,0.851255982
2018,12,20,8,0.8437933
2018,12,20,9,0.843072867
2018,12,20,10,0.839085313
2018,12,20,11,0.834143328
2018,12,20,12,0.819788479
2018,12,20,13,0.798135985
2018,12,20,14,0.780653757
2018,12,20,15,0.718975397
2018,12,20,16,0.61113786
2018,12,20,17,0.642168903
2018,12,20,18,0.655427858
2018,12,20,19,0.64985362
2018,12,20,20,0.648417646
2018,12,20,21,0.64313092
2018,12,20,22,0.642432456
2018,12,20,23,0.668106476
2018,12,20,24,0.676529524
2018,12,21,1,0.655394048
2018,12,21,2,0.630445046
2018,12,21,3,0.601730406
2018,12,21,4,0.574719422
2018,12,21,5,0.550439085
2018,12,21,6,0.538220733
2018,12,21,7,0.535894602
2018,12,21,8,0.528431518
2018,12,21,9,0.521368823
2018,12,21,10,0.511775978
2018,12,21,11,0.505838836
2018,12,21,12,0.499749434
2018,12,21,13,0.494880885
2018,12,21,14,0.485853841
2018,12,21,15,0.455735895
2018,12,21,16,0.34613837
2018,12,21,17,0.301301382
2018,12,21,18,0.348130338
2018,12,21,19,0.419013214
2018,12,21,20,0.4605225
2018,12,21,21,0.48556899
2018,12,21,22,0.504329554
2018,12,21,23,0.61368098
2018,12,21,24,0.6972983
2018,12,22,1,0.725579439
2018,12,22,2,0.729236614
2018,12,22,3,0.711832329
2018,12,22,4,0.682785992
2018,12,22,5,0.659274873
2018,12,22,6,0.643436559
2018,12,22,7,0.634418973
2018,12,22,8,0.628491941
2018,12,22,9,0.620338368
2018,12,22,10,0.607271426
2018,12,22,11,0.585525113
2018,12,22,12,0.565644491
2018,12,22,13,0.548061231
2018,12,22,14,0.542586213
2018,12,22,15,0.475800482
2018,12,22,16,0.332081078
2018,12,22,17,0.306039505
2018,12,22,18,0.394567013
2018,12,22,19,0.438630058
2018,12,22,20,0.459885606
2018,12,22,21,0.466276854
2018,12,22,22,0.479309465
2018,12,22,23,0.535221233
2018,12,22,24,0.609982941
2018,12,23,1,0.628351739
2018,12,23,2,0.626734878
2018,12,23,3,0.619379911
2018,12,23,4,0.600531296
2018,12,23,5,0.583697285
2018,12,23,6,0.581977062
2018,12,23,7,0.588342944
2018,12,23,8,0.588160455
2018,12,23,9,0.5788815
2018,12,23,10,0.562904992
2018,12,23,11,0.539933359
2018,12,23,12,0.506597722
2018,12,23,13,0.463771422
2018,12,23,14,0.42388782
2018,12,23,15,0.328247847
2018,12,23,16,0.225658861
2018,12,23,17,0.216771047
2018,12,23,18,0.244548685
2018,12,23,19,0.259391539
2018,12,23,20,0.262031427
2018,12,23,21,0.253407862
2018,12,23,22,0.235832099
2018,12,23,23,0.251541669
2018,12,23,24,0.297315401
2018,12,24,1,0.345989893
2018,12,24,2,0.411687659
2018,12,24,3,0.470443559
2018,12,24,4,0.508858845
2018,12,24,5,0.530263698
2018,12,24,6,0.536801611
2018,12,24,7,0.529648233
2018,12,24,8,0.52011121
2018,12,24,9,0.51171853
2018,12,24,10,0.500517206
2018,12,24,11,0.485254989
2018,12,24,12,0.472745878
2018,12,24,13,0.455618902
2018,12,24,14,0.430224536
2018,12,24,15,0.337187638
2018,12,24,16,0.216454264
2018,12,24,17,0.202496433
2018,12,24,18,0.245887205
2018,12,24,19,0.258635189
2018,12,24,20,0.253921537
2018,12,24,21,0.250260528
2018,12,24,22,0.252884724
2018,12,24,23,0.304832865
2018,12,24,24,0.385280415
2018,12,25,1,0.401073231
2018,12,25,2,0.385861804
2018,12,25,3,0.358192222
2018,12,25,4,0.327171262
2018,12,25,5,0.289752585
2018,12,25,6,0.245046092
2018,12,25,7,0.2025921
2018,12,25,8,0.165491738
2018,12,25,9,0.132464191
2018,12,25,10,0.107603702
2018,12,25,11,0.092874187
2018,12,25,12,0.085136036
2018,12,25,13,0.078929857
2018,12,25,14,0.074378256
2018,12,25,15,0.06245013
2018,12,25,16,0.034377285
2018,12,25,17,0.029235774
2018,12,25,18,0.04043503
2018,12,25,19,0.052503641
2018,12,25,20,0.067096989
2018,12,25,21,0.086265488
2018,12,25,22,0.112815234
2018,12,25,23,0.19225557
2018,12,25,24,0.342695598
2018,12,26,1,0.43109537
2018,12,26,2,0.424973074
2018,12,26,3,0.396879506
2018,12,26,4,0.376110037
2018,12,26,5,0.356370098
2018,12,26,6,0.339486792
2018,12,26,7,0.330162678
2018,12,26,8,0.332531335
2018,12,26,9,0.345240631
2018,12,26,10,0.353497464
2018,12,26,11,0.363133398
2018,12,26,12,0.37929166
2018,12,26,13,0.398998078
2018,12,26,14,0.417816661
2018,12,26,15,0.406567477
2018,12,26,16,0.373808529
2018,12,26,17,0.380425854
2018,12,26,18,0.404618043
2018,12,26,19,0.425447281
2018,12,26,20,0.452277791
2018,12,26,21,0.481855493
2018,12,26,22,0.495932477
2018,12,26,23,0.512543031
2018,12,26,24,0.529331079
2018,12,27,1,0.545870006
2018,12,27,2,0.558724167
2018,12,27,3,0.573954178
2018,12,27,4,0.587264936
2018,12,27,5,0.596656588
2018,12,27,6,0.61835784
2018,12,27,7,0.634750472
2018,12,27,8,0.654475431
2018,12,27,9,0.664145053
2018,12,27,10,0.679685484
2018,12,27,11,0.688002717
2018,12,27,12,0.705032778
2018,12,27,13,0.721707776
2018,12,27,14,0.727173733
2018,12,27,15,0.71397013
2018,12,27,16,0.731846245
2018,12,27,17,0.755649824
2018,12,27,18,0.759019971
2018,12,27,19,0.751994473
2018,12,27,20,0.74137354
2018,12,27,21,0.735291562
2018,12,27,22,0.732130666
2018,12,27,23,0.71681127
2018,12,27,24,0.716648799
2018,12,28,1,0.721827001
2018,12,28,2,0.71901186
2018,12,28,3,0.710131399
2018,12,28,4,0.694671973
2018,12,28,5,0.676123679
2018,12,28,6,0.66053018
2018,12,28,7,0.647821244
2018,12,28,8,0.635734216
2018,12,28,9,0.627898375
2018,12,28,10,0.634583823
2018,12,28,11,0.641377776
2018,12,28,12,0.645361407
2018,12,28,13,0.648974727
2018,12,28,14,0.642477186
2018,12,28,15,0.620376919
2018,12,28,16,0.620944164
2018,12,28,17,0.544234348
2018,12,28,18,0.482880549
2018,12,28,19,0.442575437
2018,12,28,20,0.410289535
2018,12,28,21,0.373077814
2018,12,28,22,0.331857602
2018,12,28,23,0.291142741
2018,12,28,24,0.294589494
2018,12,29,1,0.302948175
2018,12,29,2,0.300525968
2018,12,29,3,0.29448864
2018,12,29,4,0.289268589
2018,12,29,5,0.279791618
2018,12,29,6,0.271680753
2018,12,29,7,0.26612344
2018,12,29,8,0.262399775
2018,12,29,9,0.264207735
2018,12,29,10,0.273886701
2018,12,29,11,0.281555601
2018,12,29,12,0.284898322
2018,12,29,13,0.290387807
2018,12,29,14,0.299435468
2018,12,29,15,0.309630111
2018,12,29,16,0.28438427
2018,12,29,17,0.232224532
2018,12,29,18,0.22749528
2018,12,29,19,0.248858663
2018,12,29,20,0.266607005
2018,12,29,21,0.273115064
2018,12,29,22,0.294033214
2018,12,29,23,0.397196333
2018,12,29,24,0.517735815
2018,12,30,1,0.564903382
2018,12,30,2,0.595455608
2018,12,30,3,0.61533709
2018,12,30,4,0.627476188
2018,12,30,5,0.635700863
2018,12,30,6,0.634900856
2018,12,30,7,0.625907293
2018,12,30,8,0.616970533
2018,12,30,9,0.60588568
2018,12,30,10,0.600671413
2018,12,30,11,0.594808561
2018,12,30,12,0.585816949
2018,12,30,13,0.575865194
2018,12,30,14,0.565609838
2018,12,30,15,0.524348475
2018,12,30,16,0.405744728
2018,12,30,17,0.332963418
2018,12,30,18,0.346672209
2018,12,30,19,0.389890729
2018,12,30,20,0.415229614
2018,12,30,21,0.418294778
2018,12,30,22,0.441274343
2018,12,30,23,0.546324685
2018,12,30,24,0.614218142
2018,12,31,1,0.631397181
2018,12,31,2,0.631228788
2018,12,31,3,0.619929038
2018,12,31,4,0.608526392
2018,12,31,5,0.608855268
2018,12,31,6,0.602584714
2018,12,31,7,0.585241564
2018,12,31,8,0.571922477
2018,12,31,9,0.568518429
2018,12,31,10,0.584511961
2018,12,31,11,0.600642008
2018,12,31,12,0.610393214
2018,12,31,13,0.608932894
2018,12,31,14,0.615221553
2018,12,31,15,0.600675691
2018,12,31,16,0.572172568
2018,12,31,17,0.626407019
2018,12,31,18,0.632798638
2018,12,31,19,0.631765194
2018,12,31,20,0.634509685
2018,12,31,21,0.638478213
2018,12,31,22,0.63747359
2018,12,31,23,0.651664475
2018,12,31,24,0.674129909
2019,1,1,1,0.692572882
2019,1,1,2,0.701960544
2019,1,1,3,0.694676835
2019,1,1,4,0.676376216
2019,1,1,5,0.655348758
2019,1,1,6,0.621341181
2019,1,1,7,0.582678951
2019,1,1,8,0.538287352
2019,1,1,9,0.496908193
2019,1,1,10,0.471463831
2019,1,1,11,0.446241779
2019,1,1,12,0.411277189
2019,1,1,13,0.364099501
2019,1,1,14,0.319421043
2019,1,1,15,0.283620765
2019,1,1,16,0.222249128
2019,1,1,17,0.168634214
2019,1,1,18,0.147864303
2019,1,1,19,0.154010879
2019,1,1,20,0.15768217
2019,1,1,21,0.166900439
2019,1,1,22,0.17562983
2019,1,1,23,0.210594585
2019,1,1,24,0.266909257
2019,1,2,1,0.312253732
2019,1,2,2,0.342184184
2019,1,2,3,0.36564538
2019,1,2,4,0.386626308
2019,1,2,5,0.407512637
2019,1,2,6,0.427440407
2019,1,2,7,0.447460518
2019,1,2,8,0.463433179
2019,1,2,9,0.482768169
2019,1,2,10,0.496791544
2019,1,2,11,0.509254186
2019,1,2,12,0.52447006
2019,1,2,13,0.537439143
2019,1,2,14,0.546317383
2019,1,2,15,0.519778136
2019,1,2,16,0.426053347
2019,1,2,17,0.340869127
2019,1,2,18,0.305345318
2019,1,2,19,0.308335709
2019,1,2,20,0.303636931
2019,1,2,21,0.285339181
2019,1,2,22,0.299845531
2019,1,2,23,0.414098615
2019,1,2,24,0.504123737
2019,1,3,1,0.554687183
2019,1,3,2,0.57750447
2019,1,3,3,0.588287604
2019,1,3,4,0.594697137
2019,1,3,5,0.600315742
2019,1,3,6,0.59891834
2019,1,3,7,0.591257447
2019,1,3,8,0.578060541
2019,1,3,9,0.563060898
2019,1,3,10,0.562542892
2019,1,3,11,0.569147995
2019,1,3,12,0.572687846
2019,1,3,13,0.581588843
2019,1,3,14,0.596697261
2019,1,3,15,0.577673331
2019,1,3,16,0.457123153
2019,1,3,17,0.371883709
2019,1,3,18,0.343157817
2019,1,3,19,0.364272546
2019,1,3,20,0.387356008
2019,1,3,21,0.4082185
2019,1,3,22,0.489969485
2019,1,3,23,0.571017375
2019,1,3,24,0.610114485
2019,1,4,1,0.631098817
2019,1,4,2,0.650824989
2019,1,4,3,0.677794581
2019,1,4,4,0.705705833
2019,1,4,5,0.740178353
2019,1,4,6,0.776311826
2019,1,4,7,0.793104189
2019,1,4,8,0.790605594
2019,1,4,9,0.778099311
2019,1,4,10,0.7701735
2019,1,4,11,0.76382753
2019,1,4,12,0.75346851
2019,1,4,13,0.742275694
2019,1,4,14,0.732537067
2019,1,4,15,0.648485237
2019,1,4,16,0.446261971
2019,1,4,17,0.304460669
2019,1,4,18,0.264231605
2019,1,4,19,0.281261967
2019,1,4,20,0.289910695
2019,1,4,21,0.306514277
2019,1,4,22,0.382457241
2019,1,4,23,0.44904971
2019,1,4,24,0.509400328
2019,1,5,1,0.565147379
2019,1,5,2,0.604611222
2019,1,5,3,0.631217549
2019,1,5,4,0.657662478
2019,1,5,5,0.679948585
2019,1,5,6,0.697752321
2019,1,5,7,0.700131178
2019,1,5,8,0.693737256
2019,1,5,9,0.680094251
2019,1,5,10,0.669813585
2019,1,5,11,0.651855067
2019,1,5,12,0.615394256
2019,1,5,13,0.565858902
2019,1,5,14,0.516412265
2019,1,5,15,0.453476459
2019,1,5,16,0.2609318
2019,1,5,17,0.128442956
2019,1,5,18,0.100290276
2019,1,5,19,0.114334727
2019,1,5,20,0.131141385
2019,1,5,21,0.140113233
2019,1,5,22,0.199137992
2019,1,5,23,0.336150072
2019,1,5,24,0.473912359
2019,1,6,1,0.59531612
2019,1,6,2,0.656697032
2019,1,6,3,0.648210779
2019,1,6,4,0.626352671
2019,1,6,5,0.604744523
2019,1,6,6,0.582087269
2019,1,6,7,0.564903216
2019,1,6,8,0.557291241
2019,1,6,9,0.551175699
2019,1,6,10,0.545521276
2019,1,6,11,0.550155492
2019,1,6,12,0.563954052
2019,1,6,13,0.579467177
2019,1,6,14,0.606021986
2019,1,6,15,0.601565969
2019,1,6,16,0.542579276
2019,1,6,17,0.513418074
2019,1,6,18,0.57771656
2019,1,6,19,0.655637633
2019,1,6,20,0.705036217
2019,1,6,21,0.727909754
2019,1,6,22,0.750291578
2019,1,6,23,0.795927423
2019,1,6,24,0.841677857
2019,1,7,1,0.852763203
2019,1,7,2,0.849660532
2019,1,7,3,0.845532851
2019,1,7,4,0.84540354
2019,1,7,5,0.843987679
2019,1,7,6,0.85694195
2019,1,7,7,0.861077149
2019,1,7,8,0.86097173
2019,1,7,9,0.858996047
2019,1,7,10,0.857326297
2019,1,7,11,0.853626146
2019,1,7,12,0.848308117
2019,1,7,13,0.836823848
2019,1,7,14,0.815021409
2019,1,7,15,0.712622061
2019,1,7,16,0.471596447
2019,1,7,17,0.406246429
2019,1,7,18,0.406474194
2019,1,7,19,0.414741695
2019,1,7,20,0.430288924
2019,1,7,21,0.466429651
2019,1,7,22,0.550315223
2019,1,7,23,0.672341047
2019,1,7,24,0.740345596
2019,1,8,1,0.787526555
2019,1,8,2,0.811016957
2019,1,8,3,0.824241568
2019,1,8,4,0.834253155
2019,1,8,5,0.844413795
2019,1,8,6,0.851680857
2019,1,8,7,0.860130087
2019,1,8,8,0.876654492
2019,1,8,9,0.894764761
2019,1,8,10,0.911503797
2019,1,8,11,0.918135208
2019,1,8,12,0.908328856
2019,1,8,13,0.88766151
2019,1,8,14,0.864336541
2019,1,8,15,0.733280745
2019,1,8,16,0.557494046
2019,1,8,17,0.652284803
2019,1,8,18,0.712548256
2019,1,8,19,0.671517539
2019,1,8,20,0.640613545
2019,1,8,21,0.619522693
2019,1,8,22,0.599277561
2019,1,8,23,0.613926744
2019,1,8,24,0.652693752
2019,1,9,1,0.666383457
2019,1,9,2,0.654223342
2019,1,9,3,0.635713038
2019,1,9,4,0.614488436
2019,1,9,5,0.591957015
2019,1,9,6,0.573450721
2019,1,9,7,0.561362179
2019,1,9,8,0.549707015
2019,1,9,9,0.531354716
2019,1,9,10,0.504724475
2019,1,9,11,0.473630881
2019,1,9,12,0.446364736
2019,1,9,13,0.41991189
2019,1,9,14,0.39933089
2019,1,9,15,0.344862783
2019,1,9,16,0.291665195
2019,1,9,17,0.28034502
2019,1,9,18,0.283492816
2019,1,9,19,0.289414563
2019,1,9,20,0.284467427
2019,1,9,21,0.279851047
2019,1,9,22,0.279909766
2019,1,9,23,0.327421408
2019,1,9,24,0.421027877
2019,1,10,1,0.472182699
2019,1,10,2,0.486287123
2019,1,10,3,0.479710985
2019,1,10,4,0.471329827
2019,1,10,5,0.464819414
2019,1,10,6,0.453376487
2019,1,10,7,0.442839086
2019,1,10,8,0.435818663
2019,1,10,9,0.430909909
2019,1,10,10,0.421533125
2019,1,10,11,0.417219292
2019,1,10,12,0.418787838
2019,1,10,13,0.421818874
2019,1,10,14,0.418371316
2019,1,10,15,0.364887412
2019,1,10,16,0.297728056
2019,1,10,17,0.281604245
2019,1,10,18,0.274084527
2019,1,10,19,0.271945566
2019,1,10,20,0.265228831
2019,1,10,21,0.260692402
2019,1,10,22,0.258446561
2019,1,10,23,0.31424589
2019,1,10,24,0.427996982
2019,1,11,1,0.480969008
2019,1,11,2,0.480307425
2019,1,11,3,0.464280216
2019,1,11,4,0.437469944
2019,1,11,5,0.412914892
2019,1,11,6,0.389179048
2019,1,11,7,0.36442575
2019,1,11,8,0.337014113
2019,1,11,9,0.312154725
2019,1,11,10,0.303132885
2019,1,11,11,0.299951171
2019,1,11,12,0.295026
2019,1,11,13,0.29523505
2019,1,11,14,0.290368035
2019,1,11,15,0.262655934
2019,1,11,16,0.205146698
2019,1,11,17,0.18882473
2019,1,11,18,0.197590415
2019,1,11,19,0.208532787
2019,1,11,20,0.217002634
2019,1,11,21,0.223647032
2019,1,11,22,0.231013465
2019,1,11,23,0.259780789
2019,1,11,24,0.305820797
2019,1,12,1,0.331722628
2019,1,12,2,0.33124354
2019,1,12,3,0.325140596
2019,1,12,4,0.323437035
2019,1,12,5,0.321936715
2019,1,12,6,0.327822307
2019,1,12,7,0.332840578
2019,1,12,8,0.341167352
2019,1,12,9,0.354577649
2019,1,12,10,0.3735696
2019,1,12,11,0.394718981
2019,1,12,12,0.417764403
2019,1,12,13,0.430296925
2019,1,12,14,0.435283251
2019,1,12,15,0.394564791
2019,1,12,16,0.405388682
2019,1,12,17,0.40054935
2019,1,12,18,0.383816105
2019,1,12,19,0.368011522
2019,1,12,20,0.354309796
2019,1,12,21,0.338782715
2019,1,12,22,0.310118324
2019,1,12,23,0.283080834
2019,1,12,24,0.312564728
2019,1,13,1,0.328260295
2019,1,13,2,0.333473337
2019,1,13,3,0.339500967
2019,1,13,4,0.33859381
2019,1,13,5,0.325217549
2019,1,13,6,0.303705066
2019,1,13,7,0.280522157
2019,1,13,8,0.263362732
2019,1,13,9,0.248940646
2019,1,13,10,0.238998784
2019,1,13,11,0.237604021
2019,1,13,12,0.235345373
2019,1,13,13,0.229732389
2019,1,13,14,0.225967658
2019,1,13,15,0.196425654
2019,1,13,16,0.149159168
2019,1,13,17,0.119658763
2019,1,13,18,0.111260965
2019,1,13,19,0.107147345
2019,1,13,20,0.102909418
2019,1,13,21,0.095972036
2019,1,13,22,0.089314319
2019,1,13,23,0.115126408
2019,1,13,24,0.172519296
2019,1,14,1,0.23628157
2019,1,14,2,0.280424571
2019,1,14,3,0.295622768
2019,1,14,4,0.297754931
2019,1,14,5,0.297362667
2019,1,14,6,0.290084042
2019,1,14,7,0.273126286
2019,1,14,8,0.250954506
2019,1,14,9,0.230441817
2019,1,14,10,0.218894059
2019,1,14,11,0.214182315
2019,1,14,12,0.211261789
2019,1,14,13,0.209254556
2019,1,14,14,0.208612675
2019,1,14,15,0.180863564
2019,1,14,16,0.119916031
2019,1,14,17,0.086654947
2019,1,14,18,0.07670981
2019,1,14,19,0.071804304
2019,1,14,20,0.066709351
2019,1,14,21,0.062618025
2019,1,14,22,0.061121079
2019,1,14,23,0.077227092
2019,1,14,24,0.128469933
2019,1,15,1,0.201835351
2019,1,15,2,0.274191294
2019,1,15,3,0.330349648
2019,1,15,4,0.372913692
2019,1,15,5,0.404764182
2019,1,15,6,0.420281518
2019,1,15,7,0.415520287
2019,1,15,8,0.405588292
2019,1,15,9,0.399054702
2019,1,15,10,0.398396048
2019,1,15,11,0.405000503
